Genes	hpt_T1	hpt_T2	hpt_T3
WP_003513765.1	-1.39180611874	0.913059214871	0.478746903873
WP_003513767.1	0.387296389656	0.984274183735	-1.37157057339
WP_003513773.1	-1.37780116558	0.965030916328	0.412770249249
WP_003513777.1	-1.41420946059	0.710054507032	0.704154953558
WP_003513780.1	1.11291891453	0.199224747456	-1.31214366198
WP_003513782.1	-1.17620559358	-0.091901101165	1.26810669474
WP_003513783.1	1.32379302334	-1.09280140085	-0.230991622483
WP_003513786.1	-0.943348093273	-0.440779119937	1.38412721321
WP_003513792.1	-1.13347391702	-0.165675261199	1.29914917822
WP_003513794.1	-0.793258639751	1.41056006102	-0.617301421273
WP_003513808.1	-1.03120081157	-0.322533631625	1.35373444319
WP_003513811.1	1.22385182354	-1.22563596996	0.00178414642009
WP_003513814.1	-1.35493614355	0.326596250194	1.02833989335
WP_003513817.1	-0.819026580807	-0.588933801308	1.40796038212
WP_003513819.1	0.889393557221	0.507529205745	-1.39692276297
WP_003513825.1	-0.816770512631	-0.591446953244	1.40821746587
WP_003513826.1	1.41411015198	-0.721865833994	-0.692244317985
WP_003513827.1	0.922945832247	-1.38944287418	0.466497041932
WP_003513828.1	-1.02390987478	-0.332856536398	1.35676641118
WP_003513829.1	-1.40906758408	0.808919651321	0.600147932761
WP_003513857.1	1.41338546949	-0.664786458694	-0.748599010797
WP_003513862.1	0.959243948441	-1.37955990849	0.420315960047
WP_003513878.1	-1.16948195296	-0.103905501235	1.2733874542
WP_003513882.1	1.39066627841	-0.917898807193	-0.472767471218
WP_003513884.1	-0.418045743959	-0.960989229226	1.37903497319
WP_003513891.1	1.34788308162	-1.04462792944	-0.303255152175
WP_003513902.1	1.32824868173	-1.08461997652	-0.243628705213
WP_003513904.1	-0.72554153363	-0.688510409766	1.4140519434
WP_003513908.1	0.851983370439	0.551552816259	-1.4035361867
WP_003513911.1	0.431681115598	0.950452098796	-1.38213321439
WP_003513913.1	-0.977265503804	1.3739090372	-0.396643533394
WP_003513915.1	0.989726905311	-1.36969514486	0.379968239544
WP_003513925.1	1.11428308056	0.197033447554	-1.31131652812
WP_003513929.1	0.91556607586	-1.39121973667	0.475653660808
WP_003513930.1	1.31270535191	-0.200717411411	-1.1119879405
WP_003513932.1	1.07882124562	-1.33131247279	0.252491227174
WP_003513934.1	-0.751900468183	1.41324684763	-0.661346379448
WP_003513937.1	-0.49131312767	1.39411577423	-0.902802646557
WP_003513950.1	0.120092183526	-1.28036711534	1.16027493182
WP_003513951.1	-0.677907062726	-0.735909953331	1.41381701606
WP_003513954.1	-0.598232500419	-0.810653278378	1.4088857788
WP_003513956.1	1.26177754769	-1.18400545693	-0.0777720907624
WP_003513957.1	1.21341763264	-1.23576623548	0.0223486028475
WP_003513961.1	1.23874562639	-0.0284989224057	-1.21024670399
WP_003513964.1	0.297345679238	-1.34604043576	1.04869475652
WP_003513973.1	-0.957969381836	1.37994029337	-0.421970911539
WP_003513989.1	-1.40630614797	0.573819151003	0.832486996968
WP_003513992.1	-0.775882073514	-0.636024419692	1.41190649321
WP_003513995.1	0.677443228287	0.736361175383	-1.41380440367
WP_003514024.1	-1.00166509211	-0.363748440576	1.36541353268
WP_003514104.1	-1.39032016057	0.47097848352	0.919341677053
WP_003514117.1	1.35413610277	-1.03024868701	-0.323887415755
WP_003514120.1	-1.3924339385	0.910333281523	0.482100656979
WP_003514124.1	0.380935382479	-1.3699447685	0.989009386021
WP_003514134.1	-1.1559054232	1.28358150173	-0.127676078537
WP_003514141.1	1.00047518586	0.36537609219	-1.36585127805
WP_003514144.1	1.19793836374	0.0519591993662	-1.24989756311
WP_003514151.1	0.707440181343	-1.41421350997	0.706773328623
WP_003514158.1	1.37561831614	-0.9719846078	-0.403633708338
WP_003514163.1	1.36198385665	-0.351219308696	-1.01076454796
WP_003514166.1	1.39383540654	-0.489753168183	-0.904082238361
WP_003514175.1	0.664193501753	0.74916882435	-1.4133623261
WP_003514180.1	1.1184255788	-1.30877477384	0.190349195041
WP_003514181.1	-1.1458773898	-0.144852190853	1.29072958065
WP_003514187.1	-1.40651551713	0.575642810148	0.83087270698
WP_003514192.1	-1.08320807287	-0.245793704965	1.32900177783
WP_003514194.1	0.405097459989	-1.37597194262	0.970874482633
WP_003514198.1	-0.269556772766	1.33706968207	-1.06751290931
WP_003514209.1	-1.26143699973	0.0770195547869	1.18441744494
WP_003514211.1	0.74385492119	0.669710620585	-1.41356554178
WP_003514215.1	-1.37958723053	0.95915267865	0.420434551875
WP_003514216.1	-1.25981501063	0.073445822688	1.18636918795
WP_003514218.1	0.661591162817	0.751665895948	-1.41325705877
WP_003514230.1	-1.26766899984	0.0909150950952	1.17675390474
WP_003514231.1	-0.551915529369	-0.851668918367	1.40358444774
WP_003514245.1	-1.29792523171	0.162606193397	1.13531903831
WP_003514246.1	-1.39844015734	0.881631275549	0.516808881795
WP_003514291.1	0.540845773074	0.861219454183	-1.40206522726
WP_003514292.1	1.08180878841	-1.32974361039	0.24793482198
WP_003514293.1	0.619612377606	-1.41074232507	0.791129947464
WP_003514302.1	-1.37893279371	0.417605655254	0.961327138455
WP_003514304.1	1.2146403837	0.0199648739102	-1.23460525761
WP_003514305.1	-0.919066309241	1.39038644027	-0.471320131034
WP_003514309.1	-1.35120309421	0.314094080186	1.03710901403
WP_003514311.1	0.867123298031	0.533946950176	-1.40107024821
WP_003514315.1	0.947876852704	0.434987920544	-1.38286477325
WP_003514317.1	1.40229796475	-0.542497434793	-0.859800529954
WP_003514322.1	-1.19364440242	1.25364012151	-0.059995719091
WP_003514324.1	1.32289422156	-0.228476951399	-1.09441727016
WP_003514326.1	0.481976157215	0.910434623057	-1.39241078027
WP_003514331.1	0.276031509613	1.06317322045	-1.33920473006
WP_003514333.1	0.116379865265	1.16240082402	-1.27878068928
WP_003514338.1	1.2726165223	-1.17047620326	-0.102140319039
WP_003514339.1	0.316417216418	-1.35190459499	1.03548737858
WP_003514375.1	-1.35941851177	1.01732735729	0.342091154475
WP_003514399.1	-1.41279720153	0.761198696701	0.651598504828
WP_003514440.1	-1.39501076995	0.898648900385	0.496361869565
WP_003514456.1	-1.36681731757	0.997825285719	0.368992031851
WP_003514458.1	-1.32578258702	1.08918391479	0.236598672229
WP_003514463.1	-1.41215345874	0.772159682708	0.639993776034
WP_003514465.1	-1.40861499029	0.813178321619	0.595436668667
WP_003514467.1	-1.39911034639	0.878070379741	0.521039966649
WP_003514472.1	0.402028597463	0.97320022814	-1.3752288256
WP_003514478.1	-1.375948658	0.970947769279	0.405000888726
WP_003514493.1	-0.000119186279392	-1.2246852739	1.22480446018
WP_003514503.1	0.347022097604	-1.36081124161	1.013789144
WP_003514505.1	1.36204003487	-0.351421462276	-1.01061857259
WP_003514543.1	1.33122675255	-1.07898548463	-0.252241267927
WP_003514545.1	-1.39285714271	0.908470395045	0.484386747669
WP_003514552.1	-0.509107444125	1.39718542465	-0.888077980522
WP_003514554.1	-0.0573178427176	1.25239745498	-1.19507961227
WP_003514556.1	0.291027558867	-1.34404505561	1.05301749675
WP_003514572.1	0.440402727388	0.943643161267	-1.38404588866
WP_003514573.1	-0.836119367239	1.40582397878	-0.569704611542
WP_003514575.1	-0.124535928538	-1.15771896266	1.2822548912
WP_003514578.1	1.08239905182	0.247032178269	-1.32943123009
WP_003514580.1	1.02718424028	0.328232922489	-1.35541716277
WP_003514581.1	1.13981058751	-1.29490451338	0.155093925868
WP_003514582.1	0.106752093191	-1.27462663225	1.16787453905
WP_003514583.1	-0.705983175776	-0.708229791769	1.41421296754
WP_003514587.1	1.06497952334	-1.33832098541	0.273341462069
WP_003514589.1	0.725055936378	-1.41406038178	0.689004445407
WP_003514597.1	1.1307361476	0.170211169635	-1.30094731724
WP_003514599.1	-0.250932983722	-1.07984445485	1.33077743857
WP_003514601.1	0.477160773241	-1.39150631545	0.914345542206
WP_003514606.1	-0.282136384625	-1.05905650761	1.34119289223
WP_003514607.1	-1.38836548013	0.461092692695	0.927272787437
WP_003514612.1	0.262126792729	-1.33458620811	1.07245941538
WP_003514614.1	-1.28873203162	1.14872433389	0.140007697729
WP_003514618.1	1.24220122438	-1.20650823822	-0.0356929861668
WP_003514621.1	1.41421356237	-0.707106781187	-0.707106781187
WP_003514623.1	-1.30213308148	1.12891283255	0.17322024893
WP_003514625.1	1.32996187	-1.08139547396	-0.24856639604
WP_003514630.1	1.01474178942	-1.36043849203	0.345696702616
WP_003514635.1	-0.207548175489	1.31525781283	-1.10770963734
WP_003514637.1	-0.690941947371	1.41409130805	-0.723149360682
WP_003514639.1	0.856032215812	-1.40290411897	0.546871903159
WP_003514641.1	1.07908808307	0.252085089895	-1.33117317297
WP_003514643.1	1.02450815566	-1.35652138102	0.332013225369
WP_003514645.1	0.315629441367	1.03603767463	-1.351667116
WP_003514647.1	-0.824696337685	1.40728885198	-0.582592514293
WP_003514649.1	0.756021421126	0.657036973411	-1.41305839454
WP_003514651.1	-1.40738698573	0.583500297179	0.823886688555
WP_003514653.1	1.17083188932	-1.27233989621	0.101508006893
WP_003514654.1	-0.725741947951	1.41404839418	-0.688306446224
WP_003514656.1	0.0456061166988	1.20130480519	-1.24691092189
WP_003514658.1	0.71540942032	0.698771518152	-1.41418093847
WP_003514660.1	-0.140523978865	1.28894560651	-1.14842162764
WP_003514662.1	1.09452464055	-1.32283427594	0.228309635394
WP_003514667.1	1.17612246202	-1.26817296135	0.0920504993323
WP_003514668.1	1.2651654479	-0.0853009938667	-1.17986445403
WP_003514670.1	1.33213529728	-1.07723873506	-0.254896562214
WP_003514672.1	0.765721189283	0.646825423139	-1.41254661242
WP_003514673.1	-0.734481575835	1.41385562207	-0.679374046235
WP_003514675.1	1.2596163057	-0.0730092018723	-1.18660710383
WP_003514677.1	0.914943717333	0.476422404934	-1.39136612227
WP_003514679.1	-1.09316057877	1.32359377818	-0.230433199409
WP_003514681.1	-0.142357813377	-1.14734507327	1.28970288664
WP_003514690.1	-1.26577959028	1.1791054317	0.0866741585821
WP_003514694.1	1.22180776666	-1.22766099597	0.00585322931559
WP_003514696.1	-0.268965324715	-1.06790797324	1.33687329796
WP_003514703.1	1.40817261988	-0.817167716286	-0.591004903595
WP_003514705.1	-0.986478893616	1.37081824346	-0.384339349847
WP_003514722.1	-0.323211688641	1.35393577066	-1.03072408202
WP_003514728.1	-0.855060897963	-0.547996662677	1.40305756064
WP_003514730.1	-1.31678287322	1.10511523113	0.211667642097
WP_003514737.1	1.36217485016	-1.01026785919	-0.351906990973
WP_003514745.1	1.40034722195	-0.87126055814	-0.529086663806
WP_003514760.1	-1.40281232608	0.856609846459	0.546202479621
WP_003514788.1	1.41411359862	-0.721618655161	-0.692494943461
WP_003514797.1	-0.483326937143	1.39266142855	-0.909334491407
WP_003514804.1	-0.857622756124	-0.545027626155	1.40265038228
WP_003514830.1	-0.271570771449	-1.06616593903	1.33773671048
WP_003514835.1	-1.3154045514	1.1074612663	0.207943285101
WP_003514839.1	-1.39062328928	0.472544612756	0.918078676519
WP_003514846.1	-0.547633738762	-0.855374419165	1.40300815793
WP_003514847.1	0.75000903124	0.663318574653	-1.41332760589
WP_003514851.1	-1.24801270436	0.0479436669523	1.20006903741
WP_003514852.1	1.09934079495	-1.32011660742	0.220775812474
WP_003514863.1	-0.321775228308	1.35350889806	-1.03173366976
WP_003514876.1	0.792067254312	0.618595417611	-1.41066267192
WP_003514880.1	0.147823136277	1.14412424426	-1.29194738054
WP_003514904.1	-1.38277413899	0.948197817734	0.434576321253
WP_003514906.1	1.37360343506	-0.395408165113	-0.978195269948
WP_003514910.1	1.41019073505	-0.797407707344	-0.612783027706
WP_003514923.1	1.41269052	-0.76317061557	-0.649519904425
WP_003514987.1	-1.16285121183	-0.115591463005	1.27844267483
WP_003515018.1	-1.26971417479	0.0955339599992	1.17418021479
WP_003515019.1	1.10197212187	-1.31860776592	0.21663564405
WP_003515020.1	1.39870993325	-0.880208199836	-0.518501733418
WP_003515021.1	0.942071800141	0.442405692224	-1.38447749237
WP_003515022.1	1.23209602202	-0.0148371125713	-1.21725890944
WP_003515023.1	0.570019698627	0.835841682952	-1.40586138158
WP_003515024.1	1.23924598074	-0.0295365141535	-1.20970946659
WP_003515025.1	0.720700578901	0.693425306527	-1.41412588543
WP_003515026.1	-0.205337215323	1.31443486854	-1.10909765322
WP_003515027.1	-0.692091580568	1.41410802306	-0.722016442491
WP_003515029.1	1.31172492956	-0.198114409765	-1.1136105198
WP_003515048.1	-1.10169029999	-0.217079886837	1.31877018682
WP_003515069.1	-0.96362668021	1.37823272627	-0.414606046059
WP_003515075.1	0.770044974178	-1.41228732797	0.642242353791
WP_003515275.1	0.667580756346	0.745909557141	-1.41349031349
WP_003515281.1	0.808890312663	0.600180319436	-1.4090706321
WP_003515284.1	-1.29796944424	1.1352526435	0.162716800738
WP_003515288.1	-1.4129799486	0.757634364433	0.655345584166
WP_003515290.1	-1.3729979155	0.980025009436	0.392972906068
WP_003515302.1	-1.41180094971	0.777409626754	0.634391322952
WP_003515306.1	1.36377686629	-1.00605581928	-0.357721047012
WP_003515309.1	-1.37826193391	0.414730655078	0.963531278829
WP_003515330.1	0.384846562921	-1.37094771577	0.986101152846
WP_003515355.1	-1.33281116292	0.256880486989	1.07593067593
WP_003515361.1	-0.925231968198	-0.463644969287	1.38887693749
WP_003515363.1	0.620463286783	0.7903450156	-1.41080830238
WP_003515365.1	1.4090120049	-0.599558979951	-0.809453024951
WP_003515370.1	-1.13035664414	-0.170838248937	1.30119489307
WP_003515373.1	-0.944356021583	1.38384888253	-0.439492860946
WP_003515378.1	0.0257231064354	-1.2374038111	1.21168070467
WP_003515381.1	0.0419250370399	-1.24516908542	1.20324404838
WP_003515387.1	-1.31617103843	1.10615956242	0.210011476016
WP_003515405.1	1.39916179454	-0.877793423541	-0.521368371001
WP_003515408.1	-1.28853742665	0.139537621463	1.14899980519
WP_003515416.1	0.642859103384	0.769464178191	-1.41232328157
WP_003515434.1	-0.866071746017	-0.535178874898	1.40125062091
WP_003515443.1	1.15437460153	-1.28469310252	0.13031850099
WP_003515445.1	0.281802079826	-1.34108464706	1.05928256723
WP_003515449.1	-0.397360915	1.3740860162	-0.9767251012
WP_003515456.1	-1.28548685378	0.132211682954	1.15327517083
WP_003515457.1	-0.73189512465	-0.682025311792	1.41392043644
WP_003515458.1	1.40368190734	-0.851031527251	-0.552650380093
WP_003515461.1	1.40690667055	-0.579114221253	-0.827792449295
WP_003515463.1	1.4053112844	-0.839860399571	-0.565450884833
WP_003515466.1	1.34522612213	-0.294757254902	-1.05046886723
WP_003515468.1	0.143891616556	1.14644304673	-1.29033466329
WP_003515474.1	0.358563679355	1.00544347274	-1.3640071521
WP_003515476.1	1.19368040443	-1.25360904973	0.0599286452975
WP_003515478.1	1.35701274694	-1.02330675556	-0.333705991379
WP_003515482.1	1.32338598403	-1.09353457518	-0.229851408854
WP_003515501.1	-0.385651967681	1.37115294181	-0.985500974124
WP_003515507.1	-1.31147969963	0.197465098072	1.11401460156
WP_003515509.1	0.629639643984	-1.41148086308	0.781841219097
WP_003515511.1	-1.08628388156	-0.24107135705	1.32735523861
WP_003515515.1	-1.05425524678	-0.289211402982	1.34346664976
WP_003515523.1	1.06505337842	0.273231323997	-1.33828470241
WP_003515525.1	0.522908563155	0.876493421937	-1.39940198509
WP_003515527.1	0.505587162389	-1.39659698035	0.891009817961
WP_003515531.1	-0.755185125474	-0.657912903061	1.41309802853
WP_003515536.1	-0.272850303096	1.33815912131	-1.06530881821
WP_003515537.1	-0.682532835765	1.41393211421	-0.731399278444
WP_003515540.1	1.32709141695	-0.240318490181	-1.08677292676
WP_003515542.1	-1.14480665723	-0.14666780011	1.29147445734
WP_003515543.1	1.01069774936	0.35131181928	-1.36200956864
WP_003515545.1	-0.00860609740665	-1.22041914482	1.22902524223
WP_003515546.1	1.35043028451	-0.311548351081	-1.03888193343
WP_003515548.1	-0.348718924168	1.36128672773	-1.01256780357
WP_003515550.1	0.46466543605	0.924414672033	-1.38908010808
WP_003515551.1	0.771624738645	0.640563023521	-1.41218776217
WP_003515554.1	1.127980862	-1.30273557056	0.174754708567
WP_003515557.1	-1.41228239538	0.770124217057	0.642158178327
WP_003515563.1	-0.691462994269	1.41409903486	-0.722636040592
WP_003515565.1	1.41362135454	-0.742250760302	-0.67137059424
WP_003515567.1	1.36989241977	-0.380732356323	-0.989160063444
WP_003515569.1	0.649965830994	0.762747893989	-1.41271372498
WP_003515572.1	0.302755711097	-1.34772823673	1.04497252563
WP_003515575.1	-0.474217429401	1.39094508622	-0.916727656818
WP_003515583.1	1.40933543283	-0.60302998555	-0.806305447277
WP_003515590.1	-0.472153626148	1.39054778065	-0.918394154506
WP_003515591.1	-0.974251911489	1.37488995013	-0.400638038636
WP_003515593.1	1.11244518499	0.199984576733	-1.31242976172
WP_003515597.1	-0.701145379273	1.41419685627	-0.713051476995
WP_003515602.1	1.31149172395	-1.1139948047	-0.197496919248
WP_003515604.1	-0.240128685118	-1.08689616257	1.32702484769
WP_003515606.1	0.20265897536	1.11077488274	-1.3134338581
WP_003515607.1	1.00408207376	0.360434697198	-1.36451677095
WP_003515609.1	-1.31570837486	0.20876220995	1.10694616491
WP_003515613.1	0.926368293453	-1.38859288813	0.462224594676
WP_003515614.1	1.24442065654	-1.20407192881	-0.0403487277234
WP_003515616.1	0.34935635776	1.0121084917	-1.36146484946
WP_003515625.1	0.296897771164	1.04900206753	-1.34589983869
WP_003515629.1	0.763339986083	0.649341184994	-1.41268117108
WP_003515632.1	0.597260678354	0.811531703756	-1.40879238211
WP_003515634.1	0.634605628057	-1.41181493028	0.777209302226
WP_003515646.1	0.0288312824221	-1.23890597105	1.21007468863
WP_003515648.1	0.972386324584	-1.37548986577	0.403103541189
WP_003515650.1	0.629910127929	-1.41149960161	0.781589473685
WP_003515651.1	-1.41301011006	0.757020613534	0.655989496526
WP_003515653.1	-0.956166441915	1.38047410163	-0.424307659712
WP_003515658.1	0.89724589387	0.498061981883	-1.39530787575
WP_003515661.1	-1.40734940345	0.824197489879	0.583151913567
WP_003515663.1	-0.632160899823	-0.779492207447	1.41165310727
WP_003515665.1	0.713599514998	-1.41419362884	0.700594113841
WP_003515667.1	-1.09661474361	-0.225047060568	1.32166180418
WP_003515671.1	0.401276398401	0.973769285051	-1.37504568345
WP_003515673.1	0.69724682391	0.716921120155	-1.41416794407
WP_003515675.1	-1.3725185692	0.981461897899	0.391056671303
WP_003515678.1	0.680160217248	0.733715290489	-1.41387550774
WP_003515680.1	1.33978053805	-1.06198857608	-0.277791961975
WP_003515682.1	-1.21579226539	1.23350533624	-0.0177130708478
WP_003515685.1	1.27379301368	-1.16895714128	-0.104835872402
WP_003515686.1	-1.22600165385	0.00251744584409	1.223484208
WP_003515687.1	-0.538222214014	-0.863468972395	1.40169118641
WP_003515688.1	1.27098631909	-0.0984220911413	-1.17256422795
WP_003515690.1	-0.0669147622875	-1.18991574711	1.2568305094
WP_003515698.1	1.39087510746	-0.473852746962	-0.917022360496
WP_003515703.1	-1.07063339773	-0.264875837802	1.33550923554
WP_003515727.1	1.35484289547	-0.326279672316	-1.02856322315
WP_003515732.1	1.17610964812	-1.26818317349	0.0920735253751
WP_003515733.1	-0.347651848197	-1.01333608857	1.36098793677
WP_003515736.1	1.41368755477	-0.740244722353	-0.673442832413
WP_003515738.1	-1.40285430239	0.546508286289	0.856346016099
WP_003515750.1	-1.32176000037	0.225319584089	1.09644041628
WP_003515754.1	0.580817203202	-1.40709500895	0.826277805744
WP_003515756.1	-1.37439966397	0.398635848143	0.975763815822
WP_003515758.1	1.41095487052	-0.788572350912	-0.622382519613
WP_003515760.1	-1.04974811954	-0.295809596789	1.34555771633
WP_003515762.1	0.109549897983	-1.27583969539	1.1662897974
WP_003515764.1	1.41369252594	-0.740089030367	-0.673603495569
WP_003515767.1	0.797913669605	-1.41014441972	0.612230750116
WP_003515787.1	-1.13357950992	1.2990793978	-0.165499887885
WP_003515789.1	-0.218154943809	-1.10100777938	1.31916272319
WP_003515791.1	1.41399218369	-0.728665848347	-0.685326335343
WP_003515802.1	0.528702299099	-1.40028926811	0.87158696901
WP_003515811.1	1.32481328116	-1.09095340296	-0.233859878206
WP_003515828.1	1.16995735114	0.103061910001	-1.27301926114
WP_003515836.1	0.0827878145009	1.18125061727	-1.26403843177
WP_003515841.1	-0.28421072063	-1.05765219841	1.34186291904
WP_003515843.1	-0.916268809965	1.39105380178	-0.474784991811
WP_003515844.1	1.38439956801	-0.942356489038	-0.44204307897
WP_003515847.1	0.211382802609	1.10529496653	-1.31667776913
WP_003515849.1	-1.23429024661	1.21497092598	0.0193193206354
WP_003515850.1	-1.1046949375	-0.212333393637	1.31702833114
WP_003515852.1	-1.28168321878	0.123187192792	1.15849602599
WP_003515853.1	-1.04741964381	1.34662176575	-0.299202121934
WP_003515854.1	1.35756189494	-1.0219562322	-0.335605662747
WP_003515855.1	-0.654220617319	-0.758705761357	1.41292637868
WP_003515869.1	-1.03783804881	1.350886054	-0.313048005196
WP_003515871.1	-0.61596988102	-0.794483122183	1.4104530032
WP_003515873.1	-1.28444858775	0.129736372982	1.15471221477
WP_003515875.1	-0.823635676502	-0.583781581342	1.40741725784
WP_003515877.1	1.29935311899	-1.13316503312	-0.166188085873
WP_003515879.1	-1.3798296987	0.421488878298	0.958340820403
WP_003515892.1	1.0473904492	-1.34663503722	0.299244588016
WP_003515894.1	-1.13848288258	1.29580358216	-0.15732069958
WP_003515896.1	0.281601990499	-1.34101982497	1.05941783447
WP_003515900.1	1.34577498964	-0.296500382986	-1.04927460665
WP_003515904.1	0.107708360472	-1.27504179146	1.16733343099
WP_003515910.1	1.27837073266	-0.115423777056	-1.16294695561
WP_003515912.1	1.29833959919	-0.163643575908	-1.13469602328
WP_003515915.1	0.620136377503	0.790646649421	-1.41078302692
WP_003515917.1	-1.40977255275	0.801870873815	0.607901678932
WP_003515919.1	-1.08057475664	-0.249819352759	1.33039410939
WP_003515921.1	-0.380083734804	1.36972498837	-0.989641253568
WP_003515923.1	-1.38722267497	0.931749821428	0.455472853543
WP_003515926.1	1.25597856833	-0.065060890023	-1.1909176783
WP_003515928.1	0.26786461862	-1.3365072174	1.06864259878
WP_003515936.1	-1.05202267414	1.34450765338	-0.292484979243
WP_003515939.1	0.866941175746	0.534160410156	-1.4011015859
WP_003515942.1	-1.39813614898	0.883218778232	0.514917370747
WP_003515943.1	-0.438801452448	-0.944897330116	1.38369878256
WP_003515954.1	1.26995754787	-0.0960855841788	-1.17387196369
WP_003515960.1	1.4028389138	-0.856442798529	-0.546396115269
WP_003515979.1	-0.238855830123	-1.08772200078	1.3265778309
WP_003515985.1	1.05506404335	-1.34308698507	0.288022941726
WP_003516061.1	-0.220009378493	1.31983810961	-1.09982873112
WP_003516073.1	-0.240399219639	-1.08672050411	1.32711972375
WP_003516075.1	1.11724019358	-1.30950674761	0.192266554033
WP_003516077.1	1.31194875765	-0.198707670026	-1.11324108762
WP_003516080.1	-0.844561721612	1.40464363687	-0.560081915255
WP_003516096.1	1.26490776821	-1.18018215017	-0.084725618041
WP_003516103.1	-1.06828461024	-0.268401147681	1.33668575793
WP_003516105.1	0.0427178731646	1.20282707358	-1.24554494675
WP_003516107.1	-1.27423036656	1.16838981066	0.1058405559
WP_003516112.1	-1.41396684303	0.684107121503	0.72985972153
WP_003516132.1	-0.914594084856	1.39144812494	-0.476854040085
WP_003516134.1	1.14824943362	-1.28906697227	0.140817538648
WP_003516137.1	-1.16453045979	1.27717645168	-0.11264599189
WP_003516139.1	1.17105460937	0.101111848289	-1.27216645766
WP_003516142.1	-1.40561208924	0.837680026332	0.567932062905
WP_003516143.1	1.29011294098	-0.143352922916	-1.14676001806
WP_003516144.1	0.797641202431	-1.41016939572	0.612528193285
WP_003516145.1	0.492407516554	-1.39431138748	0.901903870924
WP_003516148.1	-1.37671194692	0.408180740064	0.968531206855
WP_003516150.1	0.782097648452	0.629364058491	-1.41146170694
WP_003516155.1	-1.41415564221	0.695993385583	0.718162256623
WP_003516160.1	0.230360439786	1.09320736314	-1.32356780293
WP_003516163.1	1.37373668947	-0.977790380683	-0.395946308789
WP_003516166.1	0.26713524643	1.0691289595	-1.33626420594
WP_003516171.1	-0.564922030221	1.40524653551	-0.840324505294
WP_003516173.1	-1.30045674232	0.168970440301	1.13148630202
WP_003516175.1	1.41420710245	-0.710805379217	-0.703401723235
WP_003516177.1	1.08441091742	-1.32836048263	0.243949565216
WP_003516184.1	0.0385512250417	-1.24356534632	1.20501412128
WP_003516186.1	0.69789286405	-1.41417371422	0.716280850169
WP_003516188.1	-0.691934290609	-0.722171517562	1.41410580817
WP_003516190.1	-1.38334424518	0.94616971489	0.437174530295
WP_003516198.1	1.37806363583	-0.413885562793	-0.964178073034
WP_003516200.1	1.344542453	-0.292594793109	-1.05194765989
WP_003516203.1	-0.440484546577	-0.943579028789	1.38406357537
WP_003516211.1	-0.827359686071	1.40696075114	-0.579601065066
WP_003516214.1	0.476167066501	-1.39131754835	0.91515048185
WP_003516217.1	-0.549035986098	-0.854162481876	1.40319846797
WP_003516223.1	0.348393781054	-1.36119576584	1.01280198479
WP_003516225.1	0.928750262669	-1.38799150851	0.459241245844
WP_003516227.1	0.456270652798	0.931115646664	-1.38738629946
WP_003516233.1	-0.882224564694	-0.516102355594	1.39832692029
WP_003516235.1	1.41030851774	-0.614201449133	-0.796107068604
WP_003516238.1	-0.670320205512	-0.743266119367	1.41358632488
WP_003516239.1	-1.02745683513	-0.327847092389	1.35530392752
WP_003516241.1	-1.40789558612	0.588308206651	0.819587379466
WP_003516243.1	0.678501479546	0.73533141469	-1.41383289424
WP_003516246.1	-0.829330984807	-0.577381677961	1.40671266277
WP_003516249.1	0.411392652964	0.96608311685	-1.37747576981
WP_003516250.1	1.16979280647	-1.27314678824	0.10335398177
WP_003516251.1	1.09716240951	0.224190420868	-1.32135283038
WP_003516256.1	-1.24629962147	0.0443122340852	1.20198738739
WP_003516257.1	-0.198149630158	1.31173822388	-1.11358859372
WP_003516259.1	0.708543063829	-1.41421258925	0.705669525421
WP_003516266.1	-1.4037217064	0.552951389981	0.850770316419
WP_003516269.1	-0.898066483103	1.39513442216	-0.497067939055
WP_003516271.1	-1.20321752291	1.24519301734	-0.0419754944349
WP_003516273.1	0.667824309024	0.745674812437	-1.41349912146
WP_003516278.1	-0.729061759218	-0.684922174812	1.41398393403
WP_003516284.1	1.25901659605	-0.0716929987051	-1.18732359734
WP_003516286.1	1.38195298383	-0.951081207112	-0.430871776715
WP_003516296.1	-1.41331268981	0.750364818011	0.662947871797
WP_003516304.1	0.714064574667	-1.41419066591	0.700126091248
WP_003516306.1	-0.668448550171	1.41352145466	-0.745072904486
WP_003516308.1	0.876350994958	-1.3994281699	0.523077174937
WP_003516310.1	-1.07552945014	-0.257488254429	1.33301770457
WP_003516312.1	1.09291014938	-1.32373273038	0.230822581
WP_003516314.1	0.993927758031	0.374288500529	-1.36821625856
WP_003516315.1	1.39599274667	-0.893963688042	-0.502029058628
WP_003516317.1	-0.487067863203	-0.906280693664	1.39334855687
WP_003516319.1	0.585266071259	-1.40757595766	0.822309886396
WP_003516324.1	0.666410126068	0.747037112548	-1.41344723862
WP_003516328.1	-0.715265581682	1.41418206122	-0.698916479541
WP_003516337.1	0.522505362914	-1.39933928154	0.876833918629
WP_003516351.1	1.38945129455	-0.922911591316	-0.466539703232
WP_003516352.1	0.272670607577	-1.3380998626	1.06542925503
WP_003516353.1	0.470408938538	-1.39020947917	0.919800540637
WP_003516354.1	1.39028260875	-0.470785112451	-0.919497496299
WP_003516356.1	1.36185200343	-0.350745232185	-1.01110677124
WP_003516357.1	0.789269052697	-1.41089766739	0.621628614694
WP_003516358.1	-0.623200896482	-0.787815524887	1.41101642137
