Protein	hpt_T1_rep1	hpt_T1_rep2	hpt_T1_rep3	hpt_T1_rep4	hpt_T2_rep1	hpt_T2_rep2	hpt_T2_rep3	hpt_T2_rep4	hpt_T3_rep1	hpt_T3_rep2	hpt_T3_rep3	hpt_T3_rep4
ADU74289.1	28.8389791666667	28.8389791666667	28.4626691666667	28.4576858333333	28.7415066666667	27.6840608333333	28.6004816666667	28.202565	28.1307216666667	28.5048441666667	28.202565	28.3125316666667
WP_003512219.1	26.3003066666667	27.2093791666667	27.2434783333333	26.552335	26.6733658333333	27.9548533333333	27.9389125	27.4220091666667	21.7355383333333	26.6654491666667	29.8237141666667	28.5814408333333
WP_003514851.1	29.0005908333333	28.5276016666667	28.9940683333333	28.9195258333333	29.0353891666667	28.3384	29.3738775	29.3087066666667	29.1544108333333	29.5900616666667	29.6396791666667	28.9482641666667
WP_003513814.1	25.0744733333333	25.2161908333333	25.4266166666667	25.9283858333333	24.3737491666667	25.5204525	26.3321833333333	25.8352041666667	26.3003066666667	26.4046508333333	25.178415	25.2917233333333
WP_003513630.1	23.3182833333333	23.5605733333333	23.8344175	23.74493	23.8612466666667	24.2279091666667	23.5230008333333	23.134375	24.4424783333333	23.7579466666667	27.4969033333333	23.335715
WP_003512076.1	29.4613225	28.8303233333333	28.4755766666667	29.3633366666667	29.1392158333333	29.0484375	29.4100141666667	29.2483916666667	29.3952875	28.7471041666667	29.1693566666667	29.1975375
WP_003516465.1	27.9007291666667	28.1131025	27.3324666666667	28.39664875	27.4429025	28.1616091666667	28.1976216666667	28.2624091666667	26.4123541666667	27.018975	28.3885741666667	27.5111633333333
WP_003519430.1	22.0448175	22.013375	22.1337666666667	22.4514608333333	21.7798875	22.0602075	21.8749991666667	19.8825275	23.6755266666667	18.6397975	23.884995	19.7608283333333
WP_003513536.1	23.5985691666667	23.7904933333333	23.4563608333333	23.89153	24.0007166666667	23.9018925	24.5108158333333	23.9641425	25.92161	24.7902091666667	23.4885808333333	25.3029108333333
WP_003513072.1	24.0161116666667	23.9272458333333	23.3001858333333	23.8491975	21.5388783333333	22.8882341666667	21.9447066666667	23.3069808333333	20.616445	23.4232891666667	23.9641425	23.8540941666667
WP_003518237.1	24.6795708333333	24.4920716666667	22.444905	23.2021983333333	24.278395	23.7789658333333	24.6459241666667	24.1568683333333	24.7690408333333	23.7277508333333	27.1488366666667	24.6508916666667
WP_003515613.1	23.6556166666667	23.2717241666667	22.6586791666667	23.8972675	21.4599658333333	23.1622425	22.94493	19.7579025	22.8422516666667	19.7282025	23.4563608333333	23.631475
WP_003517043.1	25.0389733333333	25.052785	25.6585366666667	25.5823491666667	24.5275408333333	25.4855166666667	24.7293791666667	24.9366483333333	24.6172141666667	25.1980666666667	25.48279	24.6172141666667
WP_003517211.1	24.7230858333333	19.7134425	25.9346233333333	21.9932758333333	24.6713083333333	25.0585625	24.8891458333333	24.6172141666667	27.1679391666667	24.8670341666667	26.8698083333333	26.5885266666667
WP_003518639.1	27.2557166666667	27.222865	27.71909	27.2746133333333	27.104775	27.3641875	26.9370983333333	26.9370983333333	27.3670216666667	26.858365	27.0714308333333	26.9422525
WP_003513915.1	26.1822033333333	26.23146	26.4690291666667	25.8861908333333	25.0811733333333	26.6567683333333	26.3621466666667	24.9920666666667	26.2172033333333	26.5076408333333	25.9013608333333	25.9554841666667
WP_003518225.1	26.5916658333333	26.2595458333333	26.1968658333333	26.0071408333333	26.2070916666667	26.4214541666667	25.9121191666667	26.0688208333333	26.30424	25.9699716666667	26.9152908333333	25.4111566666667
WP_003517548.1	25.4344216666667	25.4890875	25.7403466666667	25.3158483333333	25.0914883333333	25.3295516666667	25.4436383333333	25.5965058333333	22.4947425	25.2359525	25.8902325	25.38291
WP_003514587.1	30.9851175	31.0940533333333	30.6507466666667	30.3432966666667	30.1743783333333	29.3537333333333	28.1247991666667	29.0005908333333	30.0132116666667	30.0684391666667	30.5536691666667	30.49094
WP_003516105.1	25.9283858333333	25.6688375	26.0371041666667	25.4890875	26.5115308333333	26.0688208333333	25.5014091666667	25.6638916666667	25.8706716666667	25.8706716666667	25.6397575	25.2766483333333
WP_003512705.1	23.8060358333333	24.3903983333333	24.0515108333333	23.9018925	23.7725958333333	24.833005	24.1911241666667	24.4316191666667	24.8933916666667	24.3547775	25.0970025	25.00688
WP_003515625.1	26.879055	26.5312475	26.1703133333333	27.0097075	26.2921025	26.5076408333333	26.980485	27.0323583333333	26.9932525	26.6871166666667	26.5799108333333	26.4123541666667
WP_003514694.1	22.435945	23.631475	22.1003466666667	20.1014058333333	23.2046775	22.5527633333333	21.1748058333333	20.8834658333333	23.5536616666667	22.1003466666667	21.0254483333333	18.2689816666667
WP_003513388.1	28.90559	26.4991125	25.767575	29.1544108333333	26.5152333333333	28.7415066666667	28.8612041666667	24.5163191666667	28.5866183333333	25.7929808333333	28.8437491666667	29.1875583333333
WP_003514696.1	24.6949725	23.5367675	22.5984875	23.5536616666667	23.3605091666667	21.1971891666667	23.06462	23.9525566666667	24.1911241666667	24.40783	23.9946766666667	24.0052958333333
WP_003512048.1	28.4113716666667	28.1976216666667	28.1655033333333	28.2976375	27.5394491666667	27.9501483333333	27.8259341666667	28.1777058333333	28.1946033333333	27.7957533333333	28.247905	28.08852
WP_003515648.1	26.1620366666667	26.1968658333333	26.0922441666667	25.4266166666667	26.2406125	24.949595	25.1093058333333	25.3158483333333	25.8393316666667	25.4543825	26.5076408333333	25.9699716666667
WP_003516984.1	29.5497741666667	29.2193333333333	29.431025	29.3087066666667	29.3952875	29.2048366666667	29.1392158333333	29.2865925	29.4966466666667	29.4100141666667	29.1050891666667	29.3215083333333
WP_003514690.1	28.5660325	28.5446833333333	28.67856	28.7220191666667	28.9677066666667	29.3134091666667	28.2806866666667	29.4885975	29.5497741666667	28.75329	28.2697541666667	29.0629925
WP_003520661.1	25.6191208333333	28.34535	28.1003491666667	25.068905	25.2831875	28.9588483333333	27.431305	26.5762575	21.4992758333333	25.5469783333333	19.946325	20.31976
WP_003517492.1	22.1736216666667	23.4477458333333	24.6907025	23.3979175	22.9974175	22.2159983333333	22.9692283333333	21.817505	23.7789658333333	27.29354	22.7664266666667	21.9666691666667
WP_003519055.1	31.7330575	31.5726041666667	32.6309983333333	30.0856108333333	31.050135	32.0747508333333	31.9872041666667	30.8546616666667	32.7910191666667	32.5213066666667	32.953175	32.7910191666667
WP_003518876.1	25.8535691666667	25.9851308333333	24.9882983333333	25.5608958333333	26.1726658333333	26.4659325	25.604585	26.1106025	26.5152333333333	25.8902325	25.6518191666667	26.7641766666667
WP_003519057.1	27.6353166666667	27.1113566666667	30.2866991666667	29.8833608333333	30.2168033333333	27.7092375	28.72747	28.72747	28.18567	27.9885758333333	27.9981575	27.5921491666667
WP_003515646.1	22.7947616666667	22.8348675	21.8513041666667	22.2968083333333	21.4204541666667	22.0515908333333	20.8676225	21.1534566666667	24.23816	22.4947425	23.4477458333333	23.5065666666667
WP_003513565.1	28.4709916666667	27.8302325	28.5234883333333	26.7603791666667	26.2965641666667	27.5346833333333	27.9600058333333	27.4156175	27.0896475	26.976225	26.5916658333333	27.4933158333333
WP_003513162.1	25.5469783333333	25.9766316666667	25.4691966666667	26.2713658333333	25.4855166666667	25.9582233333333	25.531395	25.604585	25.8035916666667	26.0508608333333	25.9346233333333	25.5608958333333
WP_003512650.1	26.8698083333333	27.1008758333333	27.1623933333333	26.8928083333333	27.06794	26.2713658333333	26.3664191666667	25.9816941666667	25.9283858333333	26.4491116666667	26.1106025	27.1223225
WP_003518858.1	26.9608508333333	25.6638916666667	25.604585	26.8721533333333	26.0071408333333	26.844805	25.9325758333333	28.3125316666667	26.8354258333333	26.7137291666667	26.0738833333333	26.3506383333333
WP_003516455.1	30.1506083333333	29.7583908333333	28.9381708333333	30.5656016666667	30.5656016666667	30.4754858333333	30.38554	31.3798491666667	29.5386933333333	31.076225	31.3420541666667	30.8215533333333
WP_003515482.1	24.5600333333333	25.3755283333333	25.5204525	25.2796675	24.8104691666667	24.1568683333333	24.9882983333333	24.80708	24.794315	25.9741541666667	24.6949725	25.2459833333333
WP_003517983.1	25.0618116666667	25.1820625	24.6508916666667	27.1488366666667	24.6508916666667	25.9346233333333	25.3121866666667	25.9160175	26.7137291666667	25.7109091666667	27.2557166666667	24.1134858333333
WP_003516459.1	24.2694633333333	24.7648808333333	24.9120225	24.4984158333333	24.8472641666667	24.972	24.949595	25.36327	25.9622383333333	25.3387458333333	25.94024	24.8670341666667
WP_003513989.1	19.6726591666667	20.0508683333333	19.6533966666667	23.4232891666667	23.95917	24.3643258333333	24.5706433333333	24.5916158333333	20.0783125	24.9120225	25.69823	25.1204741666667
WP_003518626.1	26.0775825	24.9120225	25.1355275	25.4401408333333	25.5823491666667	25.7567541666667	25.5998991666667	25.7493083333333	25.8434625	24.2178516666667	25.5608958333333	25.5360166666667
WP_003513575.1	26.930775	27.1366925	27.607685	26.4214541666667	27.3367983333333	27.8140316666667	27.777355	27.0097075	30.6601141666667	26.1703133333333	27.4078958333333	26.1968658333333
WP_003518868.1	19.2699616666667	22.0269791666667	22.8055683333333	23.194655	22.4065375	19.9164016666667	21.9666691666667	22.5183016666667	19.6011916666667	20.66226	23.134375	19.7503441666667
WP_003517985.1	23.4064333333333	23.4563608333333	19.7503441666667	21.43503	22.6265716666667	26.7467325	26.3753358333333	26.3753358333333	25.5823491666667	24.0052958333333	20.66226	24.3289716666667
WP_003515632.1	30.6195341666667	30.4153041666667	30.3346691666667	30.3192808333333	31.4316991666667	30.304775	30.5536691666667	30.4270983333333	29.02969	29.3738775	29.2193333333333	31.02988
WP_003515650.1	24.749325	25.0389733333333	25.9056783333333	25.4289108333333	25.6191208333333	24.7690408333333	24.3547775	24.0515108333333	25.8315558333333	25.1606025	22.5183016666667	25.3387458333333
WP_003514545.1	23.4658233333333	22.8582833333333	23.1095283333333	23.7579466666667	23.5675266666667	25.0914883333333	24.4281325	24.9399058333333	25.2359525	23.7396516666667	25.0862766666667	18.9284791666667
WP_003515634.1	24.4023441666667	23.9177158333333	23.6656741666667	23.29499	23.0393483333333	18.93624	20.0262275	19.6071683333333	18.7297858333333	23.6816425	24.4379216666667	24.8891458333333
WP_003513304.1	19.6599016666667	18.8830791666667	19.3346425	28.97801	28.4198025	19.7400691666667	20.2885525	28.4240091666667	27.3888691666667	24.8433841666667	27.2643025	27.9941241666667
WP_003513139.1	27.8402325	26.337075	27.5111633333333	26.5916658333333	27.9841466666667	20.4490566666667	26.8020591666667	27.1393158333333	27.5295341666667	26.2138216666667	20.7611091666667	27.2778491666667
WP_003517100.1	24.3492966666667	23.6969408333333	24.5048691666667	24.3681141666667	24.08614	24.076495	24.0111308333333	23.619765	24.6713083333333	25.35687	25.3121866666667	23.5287
WP_003517102.1	23.98981	24.1256733333333	24.4984158333333	24.7606533333333	23.1225558333333	20.2831666666667	23.2196958333333	22.2582416666667	19.7218883333333	24.4228575	21.5750266666667	20.6045533333333
WP_003518866.1	27.5658133333333	27.2183341666667	27.2270141666667	27.525765	28.1131025	28.2596366666667	27.767065	27.6816983333333	27.8440033333333	27.8402325	27.4220091666667	27.5394491666667
WP_003514120.1	21.03593	26.1445825	19.6284816666667	23.134375	25.5754908333333	25.8617775	24.8968275	25.2459833333333	25.39757	26.5885266666667	19.6011916666667	24.203225
WP_003518337.1	23.1744841666667	23.0393483333333	24.8698275	24.5340416666667	24.5235625	24.8104691666667	25.6094325	24.4621816666667	25.5074425	25.1498191666667	24.3246141666667	24.5747883333333
WP_003516841.1	26.7071233333333	26.6309016666667	26.5885266666667	26.2523175	26.8721533333333	26.6608908333333	26.0404641666667	26.4447366666667	26.54404	26.6408683333333	26.60648	26.8928083333333
WP_003512626.1	30.2168033333333	30.3562358333333	30.05962	30.4398516666667	31.5726041666667	30.8939608333333	30.8800908333333	31.6979058333333	31.9872041666667	30.7164091666667	31.4316991666667	31.24804
WP_003513620.1	25.4057975	26.0023408333333	19.2322858333333	23.946005	26.5724658333333	26.0481916666667	26.6444166666667	25.35012	25.4543825	24.80386	22.0847616666667	26.3753358333333
WP_003517498.1	26.1445825	26.016475	25.9766316666667	26.0222183333333	25.3121866666667	25.4653716666667	25.8666491666667	26.5885266666667	26.3454541666667	25.1941891666667	26.8255991666667	25.1442083333333
WP_003519194.1	25.9554841666667	25.0262808333333	25.7054641666667	25.5108158333333	25.7639233333333	25.9325758333333	26.0481916666667	24.949595	19.4125633333333	24.2156308333333	18.6982541666667	25.4691966666667
WP_003512095.1	26.9152908333333	27.0043991666667	26.879055	27.2270141666667	27.1366925	27.4631383333333	27.3324666666667	26.558315	26.0371041666667	27.4429025	27.1826933333333	26.9886125
WP_003512340.1	19.9906816666667	24.7199983333333	19.9945783333333	20.5273191666667	25.9160175	18.9496775	25.00688	25.5469783333333	20.8923641666667	24.5816683333333	25.4618808333333	25.0115375
ADU74909.1	26.858365	27.018975	25.1820625	26.7568591666667	25.6278216666667	23.2458891666667	25.77815	25.0862766666667	26.1854866666667	24.7339175	26.6309016666667	23.619765
WP_003516317.1	25.743345	29.5497741666667	30.0132116666667	25.951935	26.7420675	28.1976216666667	26.1854866666667	29.4613225	28.9381708333333	28.4505633333333	28.952405	29.452555
WP_003513622.1	25.1623866666667	24.8933916666667	26.381905	25.1623866666667	25.1008875	25.2214025	23.433405	23.0240341666667	19.7096258333333	26.4832633333333	25.4344216666667	25.3536825
WP_003520894.1	22.7429941666667	22.9508175	22.8422516666667	23.7653616666667	22.9374316666667	22.30569	23.0393483333333	23.1066525	24.4621816666667	22.03697	21.7237875	23.5367675
WP_003512097.1	28.932875	29.2718116666667	29.6396791666667	28.7911158333333	29.3537333333333	29.1600758333333	29.6732375	29.9082025	29.1693566666667	29.1875583333333	29.7087733333333	29.3952875
WP_003514578.1	29.2865925	29.0109491666667	29.3087066666667	29.4885975	29.0793083333333	29.3738775	29.02969	29.1823966666667	29.0933108333333	28.8303233333333	28.80483	28.8140783333333
WP_003516863.1	30.0684391666667	30.1289483333333	29.5735166666667	29.9321891666667	30.38554	26.879055	27.4785233333333	28.3585775	26.976225	27.8302325	28.7911158333333	29.118485
WP_003512801.1	27.4595383333333	27.2684816666667	27.69124	27.451035	27.8052966666667	23.2594175	26.8354258333333	22.9692283333333	24.0892741666667	22.7801775	21.4992758333333	23.1622425
WP_003515767.1	28.8140783333333	28.6497825	29.1600758333333	29.0005908333333	28.6311658333333	28.618045	28.927025	29.2953166666667	28.7839866666667	29.2048366666667	28.9940683333333	28.4113716666667
WP_003516319.1	26.2172033333333	26.2172033333333	26.2872833333333	26.1726658333333	25.6850625	26.60648	25.5258008333333	26.30424	26.381905	24.8799708333333	26.3714783333333	26.0984833333333
WP_003513279.1	30.917595	30.6507466666667	30.6601141666667	30.4270983333333	30.16472	28.8486708333333	30.7366691666667	30.917595	31.2191316666667	31.32053	30.9323258333333	30.5656016666667
WP_003518457.1	29.8964	29.8237141666667	29.95797	29.6498666666667	29.3134091666667	29.0109491666667	29.431025	29.5386933333333	30.4398516666667	29.7087733333333	29.5900616666667	30.0468475
ADU74371.1	24.8104691666667	24.5275408333333	25.5074425	26.141455	22.34292	22.6639916666667	27.25002	27.4901033333333	24.6380883333333	24.2064483333333	23.4986091666667	27.1793958333333
WP_003512350.1	21.709475	21.9447066666667	22.2968083333333	22.03697	22.1337666666667	22.2968083333333	21.2529266666667	21.9173	19.8737033333333	22.3610733333333	22.9692283333333	20.6674691666667
WP_003513611.1	26.8518683333333	26.6408683333333	27.4156175	27.2030433333333	26.677085	26.6733658333333	26.4214541666667	26.39716	21.1748058333333	27.3324666666667	20.9352408333333	27.2684816666667
WP_003516877.1	26.4765525	26.1903233333333	26.9532441666667	26.91859	26.328825	26.9152908333333	26.1306733333333	26.6536025	26.6444166666667	26.4085891666667	26.6020166666667	26.2406125
WP_003518445.1	25.2214025	25.2766483333333	25.7874041666667	25.1689366666667	25.22613	24.0515108333333	23.7973441666667	23.6453908333333	24.4984158333333	23.8344175	24.1632858333333	24.3547775
WP_003512622.1	26.534835	26.2921025	26.6733658333333	26.2231966666667	26.2231966666667	26.0545325	26.0825091666667	26.0317883333333	26.7084220833333	25.87542125	25.8005541666667	25.1717266666667
WP_003514472.1	25.4175116666667	25.6278216666667	25.4007491666667	24.9572725	25.36327	25.6728891666667	25.2189125	25.5797816666667	25.1745166666667	25.7567541666667	25.1656675	24.833005
WP_004463712.1	23.7117133333333	24.1294025	23.4986091666667	23.9840225	23.9272458333333	23.9753	24.2215258333333	24.4506608333333	24.3043158333333	24.8104691666667	24.5507966666667	24.07144
WP_003521553.1	29.3450125	29.3952875	29.1050891666667	29.9826408333333	30.7164091666667	31.4600475	30.0856108333333	29.9960208333333	30.05962	29.431025	28.7160291666667	29.6312725
WP_003512354.1	28.3125316666667	23.2458891666667	23.7725958333333	24.78518	23.6243425	19.2223608333333	23.8491975	22.4708675	22.0269791666667	27.9007291666667	20.6437758333333	24.0515108333333
WP_003511596.1	25.6518191666667	25.7054641666667	26.0114358333333	26.0404641666667	26.3924016666667	26.3621466666667	25.7274675	25.5108158333333	26.4327483333333	25.5204525	26.141455	25.4776941666667
WP_003512371.1	27.7935275	27.701855	27.8943166666667	27.7092375	28.2886283333333	28.0654608333333	27.9235825	27.2838566666667	25.6435375	26.3079383333333	27.4565975	27.4969033333333
WP_003517442.1	22.9623975	22.6122883333333	21.6809175	22.7558541666667	20.1423575	23.433405	19.665315	21.5654058333333	23.6057833333333	22.1442016666667	21.4204541666667	22.00481
ADU75615.1	28.890145	28.6413475	27.4595383333333	28.247905	28.34535	28.1180741666667	28.0814333333333	28.14313	27.8259341666667	28.3125316666667	28.7839866666667	28.5948008333333
WP_003517235.1	26.5152333333333	26.1557808333333	25.8035916666667	26.0263983333333	25.2422616666667	24.9849825	25.5469783333333	25.7249608333333	26.337075	25.7054641666667	26.1517241666667	25.0389733333333
WP_003518677.1	26.6733658333333	23.29499	27.0603183333333	26.5998025	26.6871166666667	26.7137291666667	26.5076408333333	19.6599016666667	21.83677	24.8155583333333	24.2465816666667	22.9508175
WP_003514180.1	23.89153	24.6533333333333	24.6172141666667	24.039725	23.9419591666667	23.8157375	24.78518	23.8744625	23.9706041666667	24.3903983333333	25.7109091666667	18.234145
WP_003513265.1	30.4398516666667	30.5196883333333	30.6971841666667	27.8102691666667	30.3346691666667	30.4398516666667	28.5498	28.3734966666667	30.6880583333333	28.2886283333333	28.67856	29.0982375
WP_003516080.1	23.4563608333333	22.6639916666667	24.3754733333333	23.4986091666667	22.8112591666667	26.5661333333333	24.2879975	23.8226325	25.0389733333333	23.2046775	23.1622425	23.7824533333333
WP_003518453.1	26.2523175	26.6261625	26.7751466666667	27.0714308333333	26.4765525	27.8259341666667	26.8518683333333	27.0603183333333	27.06794	26.5312475	26.3454541666667	26.8095558333333
WP_003517233.1	28.3928766666667	28.9838141666667	27.5706441666667	28.6119908333333	30.8410383333333	28.43216	27.1287575	28.9482641666667	30.4754858333333	28.34535	28.8486708333333	27.0896475
WP_003517215.1	24.5507966666667	26.0454691666667	24.85277	25.2646908333333	24.2947941666667	24.8292508333333	25.052785	24.1432891666667	24.9849825	25.68792	25.1063241666667	24.6868925
WP_003515021.1	30.0468475	30.4398516666667	30.60478	29.9688258333333	30.1404341666667	30.3192808333333	30.05962	29.5735166666667	26.8393266666667	30.7863058333333	29.7451416666667	29.3351858333333
WP_003517741.1	26.2595458333333	26.7388091666667	24.2279091666667	24.7763241666667	26.0222183333333	24.7902091666667	23.1788391666667	27.018975	26.2209158333333	24.1698116666667	25.8566066666667	24.1568683333333
WP_003517581.1	24.34468	25.2214025	24.9849825	25.3059191666667	26.0871583333333	26.1024608333333	25.5823491666667	26.5849183333333	25.4344216666667	23.8491975	26.4237325	24.5201725
WP_003518129.1	22.73014	22.41377	23.619765	24.1354191666667	24.9541	24.7079441666667	24.2465816666667	23.9224458333333	20.2152708333333	23.1880308333333	25.25776	21.83677
WP_003515919.1	26.4291741666667	25.531395	25.94024	25.9582233333333	26.016475	26.0738833333333	26.381905	26.5038983333333	27.0568366666667	26.6567683333333	26.6920941666667	26.7388091666667
WP_003518957.1	20.3820925	20.3531216666667	19.8117925	20.31976	22.6502675	19.0173933333333	23.2838325	23.3551833333333	24.5851733333333	22.1736216666667	24.1946441666667	23.8452875
WP_003520983.1	19.8991875	24.0295941666667	25.8775541666667	25.178415	19.5510841666667	24.2588883333333	23.3069808333333	24.7230858333333	22.0697733333333	26.0825091666667	22.1003466666667	24.972
WP_003513929.1	28.8546066666667	28.5866183333333	27.4078958333333	28.2269566666667	28.3082625	28.0814333333333	28.035105	28.08852	27.78891	28.14313	28.75329	28.5446833333333
WP_003516975.1	25.1745166666667	24.3168291666667	25.1063241666667	24.9849825	27.2838566666667	24.1598191666667	24.0584941666667	24.7606533333333	24.3168291666667	25.3295516666667	24.2551233333333	23.6876158333333
WP_003517221.1	25.7712941666667	26.7071233333333	25.5108158333333	26.8061508333333	26.9071133333333	26.5957966666667	26.930775	25.743345	25.68792	25.6335283333333	26.3621466666667	27.1393158333333
WP_003520981.1	21.9574966666667	21.5206308333333	24.076495	22.589985	20.7611091666667	22.4280458333333	22.2863966666667	22.2098183333333	23.9018925	22.2098183333333	19.0279725	22.3477983333333
WP_003514923.1	28.8612041666667	28.9124616666667	29.1392158333333	29.0201041666667	28.71103	29.2546191666667	28.6901141666667	28.8546066666667	28.7471041666667	28.9940683333333	28.8140783333333	28.0061666666667
WP_003517440.1	26.1376641666667	28.7705066666667	26.4799858333333	25.4111566666667	27.7545808333333	25.4111566666667	25.1820625	25.8535691666667	26.5191316666667	26.0951433333333	26.3321833333333	26.4530483333333
WP_003514194.1	23.433405	24.076495	24.7154241666667	22.00481	22.6122883333333	24.6380883333333	23.6243425	22.6956833333333	24.076495	23.7653616666667	24.7372116666667	23.6617541666667
WP_003516657.1	27.1113566666667	27.2643025	27.4749475	27.3524683333333	27.5189341666667	27.4078958333333	27.1488366666667	27.104775	26.4363616666667	26.7205833333333	27.4823825	27.0603183333333
WP_014522642.1	26.62212	26.930775	27.0262975	26.85465	25.0862766666667	26.141455	25.4111566666667	25.9741541666667	25.4436383333333	25.0389733333333	25.0914883333333	24.587495
WP_003513534.1	30.2866991666667	29.95797	29.0045408333333	29.7583908333333	30.2720383333333	30.1404341666667	29.5386933333333	29.4685166666667	28.8437491666667	30.5335775	30.034055	30.253105
WP_003514198.1	24.5663416666667	23.9946766666667	27.1488366666667	25.0970025	25.9367441666667	30.2168033333333	25.4937191666667	24.0295941666667	24.8155583333333	23.4986091666667	24.4567916666667	24.33644
WP_003515688.1	22.1910925	22.94493	23.3420125	23.0035458333333	22.4708675	22.9374316666667	22.6349183333333	21.7355383333333	19.6533966666667	21.43503	23.4122258333333	23.4796083333333
WP_003515449.1	28.7839866666667	28.701485	29.3867925	29.1693566666667	29.0879858333333	29.5900616666667	29.3134091666667	29.5497741666667	28.7617191666667	29.1975375	28.8854658333333	28.701485
WP_003517595.1	24.2251141666667	24.1598191666667	24.4506608333333	23.7824533333333	24.0161116666667	24.4023441666667	24.2156308333333	24.4567916666667	24.0111308333333	23.2594175	23.9525566666667	24.4281325
WP_003516785.1	23.5230008333333	23.29024	24.2347058333333	23.884995	19.8825275	23.2415166666667	23.483835	21.5301741666667	20.2622775	22.9770108333333	25.8775541666667	19.5391525
WP_003514552.1	30.4054791666667	30.6601141666667	28.5660325	29.6396791666667	30.1160633333333	30.5656016666667	30.49094	30.4054791666667	28.9482641666667	30.2168033333333	29.6616116666667	30.3432966666667
WP_037294838.1	30.9705908333333	29.1875583333333	30.7734291666667	30.60478	31.0940533333333	30.9507183333333	30.8410383333333	31.508235	30.3731916666667	29.7334941666667	30.1743783333333	29.8964
WP_003513250.1	24.1765608333333	24.9247483333333	19.8860658333333	24.9958566666667	24.55592	24.2998941666667	23.4064333333333	23.8540941666667	19.93201	19.3405066666667	20.8923641666667	24.5851733333333
WP_003512628.1	26.141455	26.2900333333333	26.3252375	26.858365	26.4719708333333	27.0955866666667	26.7420675	26.7603791666667	27.7506916666667	27.0262975	29.2865925	28.4240091666667
WP_003513693.1	26.7603791666667	26.4363616666667	26.6536025	26.39716	26.4869766666667	26.2138216666667	26.2172033333333	26.4619008333333	26.0023408333333	25.5875925	25.7493083333333	25.4266166666667
WP_003516642.1	28.7415066666667	28.8854658333333	28.5549175	27.607685	28.9195258333333	29.8964	28.890145	29.8004825	29.6895325	28.9907308333333	28.5740341666667	29.2330541666667
WP_003512674.1	26.7824525	27.2434783333333	27.525765	28.14313	26.7332483333333	26.6871166666667	27.9841466666667	27.8440033333333	28.3885741666667	27.8102691666667	27.8402325	27.9324191666667
WP_003519132.1	26.029985	25.8706716666667	25.2214025	25.7274675	25.1167108333333	25.4057975	25.48279	25.2503491666667	26.4869766666667	25.5494225	25.9622383333333	25.7536275
WP_003516592.1	26.5493858333333	26.7824525	25.68792	26.3079383333333	26.0481916666667	26.4046508333333	25.3872191666667	26.1703133333333	25.767575	26.141455	25.2956391666667	25.8005541666667
WP_003515026.1	29.452555	29.6312725	29.9960208333333	30.05962	30.3562358333333	30.3562358333333	30.2168033333333	29.6000783333333	29.3134091666667	30.203935	29.5829833333333	29.4613225
WP_003517930.1	25.5797816666667	25.7207425	28.0814333333333	24.3208558333333	25.1623866666667	26.2280891666667	26.3003066666667	26.8020591666667	25.9554841666667	27.9070766666667	28.08852	27.55192
WP_003515408.1	28.4240091666667	28.2190866666667	28.2624091666667	28.4439916666667	27.767065	29.0703133333333	28.1366741666667	29.0484375	29.1600758333333	28.5660325	28.7220191666667	28.7966891666667
WP_003515921.1	26.4565091666667	26.99857	27.8302325	27.4716608333333	27.0955866666667	28.2762783333333	27.7446758333333	27.5394491666667	27.3703791666667	27.8866125	25.7536275	26.7981116666667
WP_003512676.1	23.2529625	22.8882341666667	23.0107358333333	23.2046775	23.433405	22.9623975	22.589985	23.1788391666667	24.6411033333333	24.1765608333333	24.0624675	24.8572116666667
WP_003519130.1	20.2622775	25.7712941666667	20.2622775	18.8518441666667	25.5074425	24.7199983333333	25.5360166666667	26.3116341666667	26.90085	25.7536275	22.1442016666667	26.0023408333333
WP_003512791.1	24.6114025	23.9840225	24.4871175	24.278395	24.4920716666667	23.9641425	24.4920716666667	22.9974175	23.433405	23.2838325	24.1097775	23.2645775
WP_003513046.1	23.6816425	22.5016658333333	25.2383441666667	22.4280458333333	23.8660108333333	22.8055683333333	23.4796083333333	24.0052958333333	24.2879975	25.5998991666667	23.8083108333333	22.3187008333333
WP_003516596.1	27.3006283333333	27.5189341666667	27.60468	27.1113566666667	27.3495141666667	27.5141483333333	27.3495141666667	27.3940991666667	26.5724658333333	27.4749475	26.885655	26.930775
WP_003515686.1	25.69823	25.4401408333333	26.3714783333333	25.5469783333333	26.4659325	25.5469783333333	26.2280891666667	19.9507716666667	26.0114358333333	19.6533966666667	26.91859	26.201805
WP_003518679.1	24.7079441666667	24.8155583333333	23.0785508333333	25.2359525	22.26295	21.9574966666667	21.5750266666667	20.9413666666667	20.2919891666667	21.4992758333333	23.5718991666667	21.232015
WP_003513685.1	31.4600475	31.6263583333333	31.02988	31.4029466666667	31.2191316666667	31.6263583333333	30.4754858333333	30.5196883333333	31.2924316666667	31.1727416666667	30.253105	30.304775
WP_004463183.1	19.406935	26.0825091666667	26.3506383333333	26.2921025	25.5494225	26.7205833333333	25.9699716666667	26.4565091666667	26.8320033333333	26.1254133333333	20.2779808333333	26.62212
WP_003514324.1	29.778695	29.8004825	29.8237141666667	29.6215941666667	29.2633025	29.2115216666667	29.7334941666667	30.0132116666667	29.8833608333333	29.2330541666667	29.4100141666667	29.2483916666667
